Loading Datastore...
 * Serving Flask app 'server' (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: off
 * Running on http://127.0.0.1:6080/ (Press CTRL+C to quit)
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /message/send/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /channels/create/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /message/send/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /message/senddm/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /dm/messages/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0&start=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoyLCJzZXNzaW9uX2lkIjozfQ.2mMC9Y48syJFgW_SZTS9aMPihEm3QxJA0QuKCrfCwhY&u_id=2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /message/senddm/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /message/senddm/v1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /dm/create/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /dm/details/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&dm_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /message/senddm/v1 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /channels/listall/v2?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /users/all/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=-1 HTTP/1.1" 400 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/logout/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 403 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
[2021-10-25 14:47:30,940] ERROR in app: Exception on /user/profile/setemail/v1 [PUT]
Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1513, in full_dispatch_request
    rv = self.dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1499, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**req.view_args)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 248, in user_profile_setemail
    response = user_profile_setemail_v1(request_data['token'], request_data['emails'])
KeyError: 'emails'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 2070, in wsgi_app
    response = self.full_dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1515, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask_cors/extension.py", line 165, in wrapped_function
    return cors_after_request(app.make_response(f(*args, **kwargs)))
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1390, in handle_user_exception
    return self.ensure_sync(handler)(e)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 40, in defaultHandler
    response = err.get_response()
AttributeError: 'KeyError' object has no attribute 'get_response'
127.0.0.1 - - [25/Oct/2021 14:47:30] "PUT /user/profile/setemail/v1 HTTP/1.1" 500 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:30] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:31] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjoxLCJzZXNzaW9uX2lkIjoyfQ.3IlFnyZjb8U5WB33OVJzvu7OYzdYAKPqvmD_oI9z8So&u_id=1 HTTP/1.1" 200 -
[2021-10-25 14:47:31,031] ERROR in app: Exception on /user/profile/setemail/v1 [PUT]
Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1513, in full_dispatch_request
    rv = self.dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1499, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**req.view_args)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 248, in user_profile_setemail
    response = user_profile_setemail_v1(request_data['token'], request_data['emails'])
KeyError: 'emails'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 2070, in wsgi_app
    response = self.full_dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1515, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask_cors/extension.py", line 165, in wrapped_function
    return cors_after_request(app.make_response(f(*args, **kwargs)))
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1390, in handle_user_exception
    return self.ensure_sync(handler)(e)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 40, in defaultHandler
    response = err.get_response()
AttributeError: 'KeyError' object has no attribute 'get_response'
127.0.0.1 - - [25/Oct/2021 14:47:31] "PUT /user/profile/setemail/v1 HTTP/1.1" 500 -
127.0.0.1 - - [25/Oct/2021 14:47:31] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:31] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:31] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
[2021-10-25 14:47:31,099] ERROR in app: Exception on /user/profile/setemail/v1 [PUT]
Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1513, in full_dispatch_request
    rv = self.dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1499, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**req.view_args)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 248, in user_profile_setemail
    response = user_profile_setemail_v1(request_data['token'], request_data['emails'])
KeyError: 'emails'

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 2070, in wsgi_app
    response = self.full_dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1515, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask_cors/extension.py", line 165, in wrapped_function
    return cors_after_request(app.make_response(f(*args, **kwargs)))
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1390, in handle_user_exception
    return self.ensure_sync(handler)(e)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 40, in defaultHandler
    response = err.get_response()
AttributeError: 'KeyError' object has no attribute 'get_response'
127.0.0.1 - - [25/Oct/2021 14:47:31] "PUT /user/profile/setemail/v1 HTTP/1.1" 500 -
127.0.0.1 - - [25/Oct/2021 14:47:31] "DELETE /clear/v1 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:31] "POST /auth/register/v2 HTTP/1.1" 200 -
127.0.0.1 - - [25/Oct/2021 14:47:31] "GET /user/profile/v1?token=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1c2VyX2lkIjowLCJzZXNzaW9uX2lkIjoxfQ.WpX1_pFyFCRdZx5hWGJ6AbAXuQR6jvGb4DrsBLENmxo&u_id=0 HTTP/1.1" 200 -
[2021-10-25 14:47:31,150] ERROR in app: Exception on /user/profile/setemail/v1 [PUT]
Traceback (most recent call last):
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1513, in full_dispatch_request
    rv = self.dispatch_request()
  File "/import/kamen/3/cs1531/.local/lib/python3.7/site-packages/flask/app.py", line 1499, in dispatch_request
    return self.ensure_sync(self.view_functions[rule.endpoint])(**req.view_args)
  File "/tmp_amd/kamen/export/kamen/3/cs1531/project-automarking/tempstore/src/server.py", line 248, in user_profile_setemail
